id,regime,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
756929207,reinverted,3.0,0.8,1.42,0.12,0.9321290616099713,0.8338173512967281,0.8397029226023218,5.849449784860039e-5,11.735789395658484,1.085209436390358
75692924x,reinverted,3.0,0.8,1.42,0.12,-1.7828917042007686,2.0124033528994705,1.9781257775058587,6.580631008237594e-5,11.63836404047242,1.0859227290470121
756929549,reinverted,3.0,0.8,1.42,0.12,0.7691637432257994,0.7556550163219181,0.6022611656236881,0.0001687341283988906,9.140498333161428,1.1094032254644184
756930726,reinverted,3.0,0.8,1.42,0.12,-8.423677437204184,0.6623295151100448,0.6992196335764002,4.274597920019318e-5,9.781739520274987,1.1022313053754151
756930793,reinverted,3.0,0.8,1.42,0.12,0.500978627613458,0.8561441177590954,0.8770072085433277,5.3432473995224736e-5,11.5793703880769,1.0863604813116337
756931171,reinverted,3.0,0.8,1.42,0.12,2.4848264713538457,1.0757587654609084,1.4523882795771426,1.3498730271066334e-5,11.71815498626408,1.0853376663111378
756931294,reinverted,3.0,0.8,1.42,0.12,3.7822900579630776,1.3257068138990766,1.2730568052431808,7.424301650463987e-5,11.754290319809718,1.085075319121111
756931809,reinverted,3.0,0.8,1.42,0.12,3.0589896147127837,0.757790338557483,0.6747102488446296,0.00010798984218071719,11.65615303728262,1.0857915983773947
756932051,reinverted,3.0,0.8,1.42,0.12,3.90281567191537,0.24987578303578395,0.4830971833379793,2.249788378754706e-6,11.826255202596874,1.0845576205543421
756932078,reinverted,3.0,0.8,1.42,0.12,-0.06325131266235476,1.1869086170807406,1.2777385443392852,4.105863791188442e-5,11.154908792919889,1.0896466316815345
756932326,reinverted,3.0,0.8,1.42,0.12,2.3881118318361896,1.0528250296256794,0.9574505179147755,9.561600609654265e-5,11.205276661036784,1.0892436688758629
756932756,reinverted,3.0,0.8,1.42,0.12,-2.0656034483092527,0.17135251790041808,0.198210348729162,2.9247248927687656e-5,11.727225813430225,1.085271658950643
756932764,reinverted,3.0,0.8,1.42,0.12,3.473744231339911,1.1179206533612116,0.9474521002987352,0.00012936283177583796,9.977145386687924,1.1002290696629777
756932836,reinverted,3.0,0.8,1.42,0.12,-3.919844951758229,0.32935781248086715,0.3094248777333697,8.267972292074058e-5,11.697817140911537,1.0854860345271287
756932975,reinverted,3.0,0.8,1.42,0.12,3.338617052883242,1.113832584088084,0.8876437551650339,0.00018785732962021474,11.635666754050478,1.0859426469610682
756933417,reinverted,3.0,0.8,1.42,0.12,2.488951962181195,1.4416608462879041,1.1095864834552418,0.00021485479016513775,10.568347965445387,1.0946221683152024
75693361x,reinverted,3.0,0.8,1.42,0.12,-0.7055647008570843,1.265163565474229,0.6570890141627977,0.0007182449397867254,3.6461281173216626,1.2742635386972003
756933732,reinverted,3.0,0.8,1.42,0.12,-0.6023053799450712,3.7559166388147767,1.9870912455008531,0.001181138898803324,7.548502242581957,1.13247661163282
756934516,reinverted,3.0,0.8,1.42,0.12,3.536890888264738,0.5938976474027783,0.7889634800585253,1.4623624463112668e-5,11.69413815899923,1.085512928477799
756934647,reinverted,3.0,0.8,1.42,0.12,-0.6236894361596466,0.9829145991479513,0.9371358585727975,7.480546359467238e-5,10.960832587333671,1.0912339452347442
756934655,reinverted,3.0,0.8,1.42,0.12,4.74531573505498,0.271169525807052,0.3683817817162814,1.2936283178193574e-5,11.382026681069963,1.087857815485809
756934663,reinverted,3.0,0.8,1.42,0.12,2.4699360481622805,0.7017605229231977,1.108083056337706,6.186918041407852e-6,11.805189056610052,1.0847085120962185
756934743,reinverted,3.0,0.8,1.42,0.12,3.2295432656857055,0.7145068275186907,0.9909685575795792,1.1811388988466445e-5,11.7481731177343,1.0851196173207955
756935068,reinverted,3.0,0.8,1.42,0.12,-3.528713428514231,1.0748976188475092,0.900862374601068,0.00013948687949803888,10.421398417288504,1.0959564119860399
756935607,reinverted,3.0,0.8,1.42,0.12,-3.1807725663132445,0.7406333112874571,0.670170623339146,9.899068867832524e-5,11.4742001890459,1.0871520440226128
756935674,reinverted,3.0,0.8,1.42,0.12,2.5654589747295495,0.5833496896870952,0.854710401290271,8.999153515028973e-6,11.823349558654469,1.0845784009885777
756935957,reinverted,3.0,0.8,1.42,0.12,4.035732289366491,0.5130107033085344,0.5828460037988045,3.20594843976985e-5,11.784496197719143,1.08485725509365
756936087,reinverted,3.0,0.8,1.42,0.12,1.7511988458899315,1.4443210446678314,1.361549555970668,8.099238163132039e-5,11.593206318684992,1.0862574142572
756936693,reinverted,3.0,0.8,1.42,0.12,-2.334356007734545,0.746302215804129,0.8354890597215232,3.262193149295684e-5,10.294077302196623,1.09714323786811
756937266,reinverted,3.0,0.8,1.42,0.12,4.572709774698879,1.1064108925755938,0.5744387268007454,0.0014319903032382923,9.05869173673895,1.1103912164208374
756937477,reinverted,3.0,0.8,1.42,0.12,-1.3836982897133654,0.22105912402907207,0.4273552006451355,2.2497883787487784e-6,11.815859681306327,1.084632013833245
756937653,reinverted,3.0,0.8,1.42,0.12,2.901317613289006,1.188921138542617,1.1817300047364492,6.186918042006698e-5,11.460726624616902,1.0872545025070282
756937776,reinverted,3.0,0.8,1.42,0.12,1.3586762117694433,1.9127759627906693,1.9870912455008531,4.949534432782374e-5,11.397431415563036,1.0877390671230112
756938381,reinverted,3.0,0.8,1.42,0.12,4.1354243337018035,0.7221040518250306,0.806760283500441,3.487171987319597e-5,11.791680592117602,1.0848055535585377
756939069,reinverted,3.0,0.8,1.42,0.12,5.047620528263641,0.6372713970463191,0.599131547927791,8.267972292286704e-5,11.804949434035139,1.0847102315505797
75693919x,reinverted,3.0,0.8,1.42,0.12,1.4030930983960792,1.1500011276996773,1.0669538947405035,8.380461710752262e-5,10.394866517953552,1.0962013315200194
756939421,reinverted,3.0,0.8,1.42,0.12,3.909665055930314,0.51346499267853,0.563520929940843,3.7683955346643616e-5,11.451008150334584,1.0873285554312335
756939501,reinverted,3.0,0.8,1.42,0.12,4.231176454337671,1.7556626103720712,1.74860913907132,6.186918041911025e-5,11.759518894506316,1.0850374925174167
756939819,reinverted,3.0,0.8,1.42,0.12,3.0520193298394145,0.4245177686536907,0.5411617486430248,1.7998307029477068e-5,11.73572399622387,1.0852099112352815
756939886,reinverted,3.0,0.8,1.42,0.12,0.9014634374936309,1.4156235605778393,1.170295779137762,0.00014623624461541085,9.939623921395814,1.1006074281993126
756940078,reinverted,3.0,0.8,1.42,0.12,2.1799885267632404,0.6392496877726277,0.7785297199618897,2.249788378793889e-5,11.5846259763528,1.0863213022191012
756940203,reinverted,3.0,0.8,1.42,0.12,-2.1855602144900286,0.6522085894276395,0.7474333525849428,2.9809696023849306e-5,10.956015159256362,1.0912740613684835
756940465,reinverted,3.0,0.8,1.42,0.12,-0.37932126575827657,0.6390104767971415,0.596048072849098,8.549195839692204e-5,11.626854411752024,1.0860077854754278
75694049x,reinverted,3.0,0.8,1.42,0.12,-4.5413031062340705,0.26910583873814237,0.5202585051332085,2.249788378724141e-6,11.821273390991482,1.084593255474665
756940836,reinverted,3.0,0.8,1.42,0.12,3.7760611515356475,1.9488795050780454,1.9870912455008531,5.5119815282651935e-5,11.81080229940586,1.084668253235456
756942364,reinverted,3.0,0.8,1.42,0.12,1.8627471862260971,0.13456082418537849,0.26012925256660424,2.2497883787067126e-6,11.81237590959253,1.084656973978277
756943551,reinverted,3.0,0.8,1.42,0.12,-1.6519187638341657,1.0504567793575892,0.8089554954780565,0.0001799830703027456,7.494005743663873,1.1334399831285815
756943690,reinverted,3.0,0.8,1.42,0.12,4.118963004586205,1.7549248798148016,1.0046962342763808,0.0009510980371615401,10.767303268722621,1.0928737656071088
756944183,reinverted,3.0,0.8,1.42,0.12,3.3800618602640036,1.0357045164831766,1.0639447723583495,5.174513271245476e-5,11.07783950465943,1.090270309438893
756944394,reinverted,3.0,0.8,1.42,0.12,-16.231684701023642,0.6509534762589514,0.697263781995556,4.27459792008458e-5,11.582345469044803,1.0863382984623122
756944730,reinverted,3.0,0.8,1.42,0.12,-10.001569062529212,0.6413679744903332,0.8640007317390782,1.3498730271359816e-5,11.397057034512377,1.0877419492568843
756945493,reinverted,3.0,0.8,1.42,0.12,2.370359813196101,1.4789420721940862,1.6117396462637552,3.9371296627102824e-5,11.702130788603464,1.085454522604882
75694700x,reinverted,3.0,0.8,1.42,0.12,-4.170619338509845,0.08926067476611207,0.198210348729162,1.1248941893701924e-6,11.808754961482734,1.0846829325582379
756947122,reinverted,3.0,0.8,1.42,0.12,1.3207845694039737,1.1360098057339367,1.420624297282461,1.9685648313371668e-5,11.54917992794364,1.0865862343680754
756947659,reinverted,3.0,0.8,1.42,0.12,3.4895835525597025,0.6822356288232903,0.5567856671801658,0.00016479699873071514,11.293243825050563,1.0885485176351022
756948002,reinverted,3.0,0.8,1.42,0.12,1.6316520534892107,2.2953563364427207,1.606872202625293,0.00025028895713789204,5.978318209689054,1.1672711229019728
76025082x,reinverted,3.0,0.8,1.42,0.12,3.4563512826960108,0.6644710106052092,0.8423232703986625,1.85607541252138e-5,11.82039474354011,1.084599543559787
760251224,reinverted,3.0,0.8,1.42,0.12,-3.6090547105264927,0.8565941151603119,0.7465296377318674,0.00010124047705711664,8.084392930836769,1.1236951257262178
760251603,reinverted,3.0,0.8,1.42,0.12,3.7616877955789225,0.17265887882541586,0.24154859166898957,1.1248941895510783e-5,11.586278643099131,1.0863089893488456
760252235,reinverted,3.0,0.8,1.42,0.12,0.14000744943868607,0.7013676228417106,0.7312664963399934,4.893289723471809e-5,11.590383517456731,1.0862784219774835
760252315,reinverted,3.0,0.8,1.42,0.12,3.122205934971438,0.9841136016101801,1.0959640629589746,3.543416696461733e-5,11.790334338565769,1.0848152368952793
76025234x,reinverted,3.0,0.8,1.42,0.12,0.6905993644086255,1.6281345095856683,1.1435552464730419,4.9495344334005414e-5,1.6424805669659974,1.6088352094461658
760253043,reinverted,3.0,0.8,1.42,0.12,2.843953298616536,0.39513117935178826,0.468555808875428,2.5872566355502456e-5,11.773829113235935,1.0849341357329383
760253190,reinverted,3.0,0.8,1.42,0.12,3.738586900841044,1.0857961562827956,0.8648855217399364,0.0001889822238117553,11.741566459005837,1.0851675118044404
760253924,reinverted,3.0,0.8,1.42,0.12,3.394976465327925,1.3369829584983792,0.9738283118383722,0.00029022270085686655,11.216795966062739,1.089152018368309
760253959,reinverted,3.0,0.8,1.42,0.12,-2.1908427647249082,1.5604707863808889,1.7429858354177055,3.487171986816096e-5,11.754798635061972,1.0850716401910299
760254142,reinverted,3.0,0.8,1.42,0.12,-1.63080904120262,0.5968428593861254,0.9228395148747232,6.749365135954577e-6,11.285338603210526,1.0886105446331502
760254265,reinverted,3.0,0.8,1.42,0.12,3.240771024034733,0.5174450725429357,0.7680006268082041,8.436706421078138e-6,11.823892864697147,1.0845745146241743
760254273,reinverted,3.0,0.8,1.42,0.12,3.528553390195079,1.3035006574602106,0.9553432675161928,0.0002812235473307036,11.202843620108098,1.0892630508744308
76025429x,reinverted,3.0,0.8,1.42,0.12,2.520205356844228,1.8670042957773818,1.789937047056603,7.424301649017595e-5,11.514725178257892,1.086845320623735
760254337,reinverted,3.0,0.8,1.42,0.12,0.13044568535984438,1.2335458600323819,1.3498303235151794,3.824640243887939e-5,11.454781618550154,1.0872997873988777
760254388,reinverted,3.0,0.8,1.42,0.12,3.799848515617889,1.1540884820084687,0.7286166626315839,0.0005579475179528733,9.74787889889388,1.102586420119917
760254409,reinverted,3.0,0.8,1.42,0.12,2.2705117410196225,0.9589865166250979,1.0514467857780971,3.824640243710621e-5,11.741014160192051,1.0851715180951322
760254476,reinverted,3.0,0.8,1.42,0.12,2.1034784017712704,0.3960528517096932,0.7060651141093544,3.3746825681163547e-6,11.826088894011418,1.0845588096759857
760254564,reinverted,3.0,0.8,1.42,0.12,-18.968157312235306,1.3169893744721286,0.9673767801017626,0.00024747672167926306,8.696394717888886,1.1149901806944151
760254636,reinverted,3.0,0.8,1.42,0.12,-0.9416532199896702,1.1212517481646598,1.1621359073706565,4.94953443314638e-5,11.080779616816733,1.0902463576193098
760254740,reinverted,3.0,0.8,1.42,0.12,3.3463944048523393,1.5069109745803269,1.1009313050690546,0.0002885353595697625,11.47796485326643,1.0871234589741245
760254898,reinverted,3.0,0.8,1.42,0.12,2.769369628725729,0.5588471318690795,0.6565166614225166,2.6997460544085817e-5,11.646813700081106,1.0858603928723471
760255399,reinverted,3.0,0.8,1.42,0.12,3.5895208333855333,1.634398209421349,1.2900287828227248,0.0001968564831555813,11.597550924267777,1.086225101017449
760255583,reinverted,3.0,0.8,1.42,0.12,2.1179619625925508,1.797181544629327,1.7961305061830126,6.074428622630031e-5,11.725228097421935,1.085286187329684
760255591,reinverted,3.0,0.8,1.42,0.12,-0.7867090315480776,0.5546589146619025,0.8918717230855001,5.624470946710104e-6,11.67244849120891,1.0856718280447457
760255612,reinverted,3.0,0.8,1.42,0.12,3.615496517566988,0.25329414714235016,0.3479650911954011,1.237383608319104e-5,11.712998602318532,1.0853752342975653
760256201,reinverted,3.0,0.8,1.42,0.12,2.673710171517688,1.1105437539709189,1.434426964592169,1.687341284168823e-5,11.77224522066568,1.0849455631661955
760256236,reinverted,3.0,0.8,1.42,0.12,-2.9318765991016162,1.191368008747362,1.0983758121033464,8.886664096997115e-5,11.07650368743944,1.0902811959638476
760256615,reinverted,3.0,0.8,1.42,0.12,2.907361514173088,1.6291336975475181,1.9870912455008531,2.249788378776652e-5,11.809076154490128,1.0846806292818911
760256842,reinverted,3.0,0.8,1.42,0.12,1.7374081792255525,1.1961602612867843,1.101076182963932,9.111642933543609e-5,11.555936317644521,1.086535610141181
760256930,reinverted,3.0,0.8,1.42,0.12,3.8801147889647516,0.5976777571677546,0.7219914050043948,2.362277797649704e-5,11.82362098634968,1.0845764593735283
760257343,reinverted,3.0,0.8,1.42,0.12,-1.526748653460656,1.503247842077298,1.055779726380713,0.00031497037307738867,8.992309482096223,1.1112061369763808
760257669,reinverted,3.0,0.8,1.42,0.12,0.12262950206918327,1.1391613086228762,0.875652132420889,0.00020360584828338184,9.27084219391867,1.107865065447448
760257968,reinverted,3.0,0.8,1.42,0.12,0.5561402744619828,1.3556062661156374,0.9117567103145886,0.00042464755644022224,10.746867755438943,1.0930503680473693
760261182,reinverted,3.0,0.8,1.42,0.12,-0.885877536393602,0.6149427684810723,0.7258318032921854,2.643501346138271e-5,11.72185399118325,1.0853107367445596
760261334,reinverted,3.0,0.8,1.42,0.12,0.19229098917329587,1.5807523778405623,1.835769353387998,2.8122354735417794e-5,11.173353883102152,1.089498642078484
760261828,reinverted,3.0,0.8,1.42,0.12,2.511286489519327,0.7676363424136642,0.8732910621878855,3.149703730251601e-5,11.459852759006564,1.0872611560575312
760261908,reinverted,3.0,0.8,1.42,0.12,2.9563189193278285,0.9688041286695235,0.9655125049593636,6.130673332113568e-5,11.581455130615023,1.0863449358238713
760262193,reinverted,3.0,0.8,1.42,0.12,-5.112373443614535,0.8452528741236659,1.050839631156023,2.0248095410728712e-5,11.515741064668406,1.0868376593728835
760262564,reinverted,3.0,0.8,1.42,0.12,4.120312430523005,0.8356796212586908,0.8586637107749986,5.2870026902623074e-5,11.717735497576601,1.0853407213541229
76026333x,reinverted,3.0,0.8,1.42,0.12,4.119011863983065,0.9269474181770619,0.7586035516873396,0.00016310965746342147,11.39389693028065,1.0877662845397855
760263444,reinverted,3.0,0.8,1.42,0.12,-1.7182976051109007,0.5357582798492428,0.5418120689392576,5.624470946571494e-5,11.214687987501327,1.0891687759048216
760263524,reinverted,3.0,0.8,1.42,0.12,3.7180312029784273,1.6215932448443795,1.2520506445595083,0.0002193543669598806,11.543217313912304,1.0866309602258604
760263532,reinverted,3.0,0.8,1.42,0.12,3.5624610816851288,0.8645960902502932,0.7736125188468114,0.00010180292414184557,10.72109862177449,1.0932740230529179
760263575,reinverted,3.0,0.8,1.42,0.12,2.766092275144025,2.205780934586296,1.379513847898687,0.0004690808769751902,6.56455770226578,1.1523331876045275
760264033,reinverted,3.0,0.8,1.42,0.12,2.4326382326020215,0.818667781254432,0.827211031667353,5.624470947064344e-5,11.098776771111538,1.0901000191843528
760264447,reinverted,3.0,0.8,1.42,0.12,4.155331438814052,1.635260936938681,1.235919298992315,0.00023960246235374709,11.030036759749462,1.0906615292207524
760264519,reinverted,3.0,0.8,1.42,0.12,0.8442531279690129,0.824086659723498,0.8460130495442737,5.2870026899286814e-5,11.58901804770928,1.0862885876856205
760264527,reinverted,3.0,0.8,1.42,0.12,2.2698583559631818,1.2137485651245925,0.8131470312860145,0.00040833659078704074,9.435738762075838,1.105980043027389
760265263,reinverted,3.0,0.8,1.42,0.12,-3.1253041249772058,1.140281868953942,0.9440984321988716,0.00014567379751558452,10.020996141523577,1.0997904784990729
760265546,reinverted,3.0,0.8,1.42,0.12,-2.1069997381870684,1.044178840299605,0.8746963210645187,0.00013386240865942005,9.474463061762746,1.105546878327683
760265589,reinverted,3.0,0.8,1.42,0.12,-2.716353243206307,0.9205827994190278,0.9496782157803461,5.062023852081402e-5,11.053657287723656,1.090467794863752
760265714,reinverted,3.0,0.8,1.42,0.12,-5.031354095025064,0.8498320097271189,0.9485584599176883,3.318437858809187e-5,10.345123858708794,1.096663898244019
760265968,reinverted,3.0,0.8,1.42,0.12,1.9936683211309523,1.158532993902876,1.1227593146720534,6.861854555322008e-5,10.839314625331333,1.0922567555759488
760266346,reinverted,3.0,0.8,1.42,0.12,-20.294430247001632,2.0161385848567415,1.9870912455008531,6.468141741993477e-5,11.524612316054005,1.0867708147203339
76026640x,reinverted,3.0,0.8,1.42,0.12,1.6188704461162304,0.8715885759028236,0.8928369614281809,4.330842629139964e-5,7.520821070825624,1.1329642057140739
760266733,reinverted,3.0,0.8,1.42,0.12,-4.148350227844163,0.36922853087828644,0.5067453100948699,1.2373836083145208e-5,11.572001162627396,1.086415476972952
760267699,reinverted,3.0,0.8,1.42,0.12,0.15273571361096505,1.1848620585470846,1.1807483932070184,5.961939203622406e-5,10.80999452507654,1.0925069848722166
760267744,reinverted,3.0,0.8,1.42,0.12,2.909098645303508,1.2478359475506287,1.2272931103610225,6.468141588872598e-5,11.230666265932612,1.0890419122357349
760267840,reinverted,3.0,0.8,1.42,0.12,2.6247862583315706,0.7434346391547315,0.9067362376276725,2.2497883787679143e-5,11.801104287098026,1.084737832635992
