id,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
783721516,0.1,0.8,1.42,0.12,0.0,1.0,1.0597119864935507,0.00016080058654500078,11.785735153643598,1.0848483346149898
783722068,0.1,0.8,1.42,0.12,0.0,1.0,0.9305867125842102,0.0003074463075639386,11.739185739767278,1.0851847838655821
783722594,0.1,0.8,1.42,0.12,0.0,1.0,1.1259353550432822,0.00011872165072596526,11.776744456792995,1.0849131102121508
783722607,0.1,0.8,1.42,0.12,0.0,1.0,1.1269445106747777,0.00011815754505100724,11.768221261612505,1.0849746089718726
78372280x,0.1,0.8,1.42,0.12,0.0,1.0,1.2396802686135369,7.34888509021817e-5,11.823535443337013,1.084577071282307
783722850,0.1,0.8,1.42,0.12,0.0,1.0,0.9324900032317314,0.0002973732875124237,11.085349714815717,1.0902091522348174
78372299x,0.1,0.8,1.42,0.12,0.0,1.0,1.120371815203707,0.00012179378360755468,11.800265246463912,1.0847438577958797
783723079,0.1,0.8,1.42,0.12,0.0,1.0,0.9605827043352135,0.00026241479683902335,11.746670653266248,1.085130504592971
783723212,0.1,0.8,1.42,0.12,0.0,1.0,1.0398308451154292,0.000176902191348854,11.80797003468402,1.0846885617987394
783723837,0.1,0.8,1.42,0.12,0.0,1.0,0.9337519519911935,0.00030234585964475564,11.746636558723232,1.0851307516837563
78372432x,0.1,0.8,1.42,0.12,0.0,1.0,1.0596924857623,0.0001608559841177706,11.79334791429576,1.0847935639029025
783725525,0.1,0.8,1.42,0.12,0.0,1.0,1.2234409284733392,7.850197763748521e-5,11.825331742666513,1.0845642238003301
783725541,0.1,0.8,1.42,0.12,0.0,1.0,0.9079291662581637,0.000347916318305948,11.751672048903469,1.0850942738904383
783725576,0.1,0.8,1.42,0.12,0.0,1.0,0.9187681003506508,0.0002874998828727547,8.772765640036276,1.113989138776978
783725912,0.1,0.8,1.42,0.12,0.0,1.0,1.0427008922178296,0.0001744774522884109,11.807367204957105,1.0846928856062144
783725998,0.1,0.8,1.42,0.12,0.0,1.0,1.2285398720396608,7.663321938610017e-5,11.72610313690913,1.0852798230003962
783726229,0.1,0.8,1.42,0.12,0.0,1.0,0.9022087960138464,0.00035795217269135083,11.657557880758782,1.0857812596968133
783726405,0.1,0.8,1.42,0.12,0.0,1.0,1.1319657924110058,0.00011573040893775599,11.812659685816191,1.0846549402587742
783726958,0.1,0.8,1.42,0.12,0.0,1.0,0.9171216656460748,0.00033045812042241575,11.718400382615185,1.0853358792453915
783727002,0.1,0.8,1.42,0.12,0.0,1.0,0.8683435154186412,0.00035144772728098116,7.560191242021794,1.1322717862534617
783727037,0.1,0.8,1.42,0.12,0.0,1.0,1.2292606496715994,7.666116379645163e-5,11.825309542838626,1.084564382553994
783727811,0.1,0.8,1.42,0.12,0.0,1.0,1.2246940370416568,7.809330575461164e-5,11.822273380088957,1.0845861001390982
783728187,0.1,0.8,1.42,0.12,0.0,1.0,1.1103490247253387,0.00012745119109310146,11.814574910491828,1.0846412171048117
783728590,0.1,0.8,1.42,0.12,0.0,1.0,1.0335346226170832,0.00018231563127580613,11.801173581384795,1.0847373350712681
783728742,0.1,0.8,1.42,0.12,0.0,1.0,0.8856213293736042,0.0003932831030755564,11.697463662086015,1.0854886177796998
783729147,0.1,0.8,1.42,0.12,0.0,1.0,1.0290895899063686,0.00018577704981749513,11.718866621972516,1.0853324841264966
783729243,0.1,0.8,1.42,0.12,0.0,1.0,1.071241632163617,0.0001524228070633801,11.803825724392713,1.0847182958600863
783730180,0.1,0.8,1.42,0.12,0.0,1.0,1.038845109793803,0.00017771587612069528,11.803342552610465,1.0847217638175584
783731255,0.1,0.8,1.42,0.12,0.0,1.0,1.0689347177155128,0.00015399317923007162,11.787854593616153,1.084833079001633
783732362,0.1,0.8,1.42,0.12,0.0,1.0,1.221554172601822,7.910682085295166e-5,11.824072291105605,1.0845732312337288
783732573,0.1,0.8,1.42,0.12,0.0,1.0,1.0303899954937197,0.00018467963854353642,11.730491334261007,1.0852479211232458
783732581,0.1,0.8,1.42,0.12,0.0,1.0,1.2306197023812309,7.623968410822132e-5,11.825665920197745,1.084561834128262
783732805,0.1,0.8,1.42,0.12,0.0,1.0,1.0530497381529234,0.00016594335563201035,11.784168986386804,1.0848596113272995
783732944,0.1,0.8,1.42,0.12,0.0,1.0,0.9380316634533927,0.00029579133667148914,11.775063135937403,1.0849252346637537
783734130,0.1,0.8,1.42,0.12,0.0,1.0,0.9344251450809489,0.00030096961468152643,11.717991433675438,1.085338857402317
783734843,0.1,0.8,1.42,0.12,0.0,1.0,1.1853428732779225,9.19275265886751e-5,11.816252916547173,1.0846291973489859
783735037,0.1,0.8,1.42,0.12,0.0,1.0,1.0122501457008886,0.00020222385418860092,11.788842130560717,1.0848259726379452
783735408,0.1,0.8,1.42,0.12,0.0,1.0,1.225931409075195,7.770811138921101e-5,11.825442871918103,1.0845634291105242
783735571,0.1,0.8,1.42,0.12,0.0,1.0,1.0830452672553987,0.00014425042500620513,11.79429640036412,1.0847867448853608
78373558x,0.1,0.8,1.42,0.12,0.0,1.0,1.0905098995497682,0.00013944902356677276,11.809143481750986,1.0846801464937172
783735635,0.1,0.8,1.42,0.12,0.0,1.0,1.2285384552819647,7.687245787986406e-5,11.819671398351801,1.0846047209179983
783736531,0.1,0.8,1.42,0.12,0.0,1.0,1.2387838697357987,7.331385453823485e-5,11.644218257355458,1.085879530759252
783737462,0.1,0.8,1.42,0.12,0.0,1.0,0.9715466800448932,0.00024818305858158177,11.776279097135838,1.0849164656978294
783738297,0.1,0.8,1.42,0.12,0.0,1.0,1.051521185066001,0.00016728047874840787,11.807183374210965,1.0846942042235224
783738422,0.1,0.8,1.42,0.12,0.0,1.0,1.0161895921673754,0.00019013718918636978,10.635755302240025,1.094022471520136
783738975,0.1,0.8,1.42,0.12,0.0,1.0,1.0596204216417333,0.0001608215723766509,11.776653937341159,1.0849137628838037
783740717,0.1,0.8,1.42,0.12,0.0,1.0,1.0330735082126061,0.00017653241458810711,10.84122308756735,1.0922405149237076
783741525,0.1,0.8,1.42,0.12,0.0,1.0,0.9219074505278884,0.00032222259533435407,11.741878988180359,1.0851652449328275
78374155x,0.1,0.8,1.42,0.12,0.0,1.0,0.9098021870130696,0.00033565167331104056,11.030139215159547,1.090660687095012
78374163x,0.1,0.8,1.42,0.12,0.0,1.0,1.0802402951779166,0.00014600327584928693,11.767553221598225,1.0849794329516687
783743221,0.1,0.8,1.42,0.12,0.0,1.0,0.9485231308694947,0.0002791351470241271,11.704891518817758,1.0854343671953146
783743352,0.1,0.8,1.42,0.12,0.0,1.0,1.0600829528452955,0.0001604012025576293,11.76356967341066,1.085008209902502
783744056,0.1,0.8,1.42,0.12,0.0,1.0,1.0611518441131447,0.00015979800021073332,11.801865943892501,1.0847323639121238
783744216,0.1,0.8,1.42,0.12,0.0,1.0,1.2289315156855136,7.67623227011209e-5,11.824695696026328,1.0845687724831725
783744267,0.1,0.8,1.42,0.12,0.0,1.0,1.1139821473214289,0.00012537985993220697,11.813003518675467,1.084652476266436
783744961,0.1,0.8,1.42,0.12,0.0,1.0,0.8474172247456565,0.0003821952901350436,7.09558295176986,1.140932747428535
783745323,0.1,0.8,1.42,0.12,0.0,1.0,0.8570280590892672,0.00046066920587840555,11.523430980758961,1.0867797101114878
783745753,0.1,0.8,1.42,0.12,0.0,1.0,1.2235585846425527,7.846526530031901e-5,11.825727519784486,1.0845613936501577
78374585x,0.1,0.8,1.42,0.12,0.0,1.0,1.214891509656732,8.1302480132012e-5,11.825028319899497,1.0845663936649665
783746326,0.1,0.8,1.42,0.12,0.0,1.0,1.2020205432054039,8.56758948086057e-5,11.799020428591207,1.0847527984252672
783746369,0.1,0.8,1.42,0.12,0.0,1.0,1.0648425961932977,0.00015707281166637722,11.806674955531559,1.0846978513227798
783748313,0.1,0.8,1.42,0.12,0.0,1.0,1.0828099177739914,0.00014434081904553681,11.780423739453001,1.0848865900002365
787550486,0.1,0.8,1.42,0.12,0.0,1.0,1.2285384552819647,7.687245787986406e-5,11.819671398351801,1.0846047209179983
787550515,0.1,0.8,1.42,0.12,0.0,1.0,1.0314996115608972,0.00018412671161692414,11.802084079953781,1.0847307978171865
787550881,0.1,0.8,1.42,0.12,0.0,1.0,0.9749352278170825,0.00024379759702943595,11.763663956900313,1.0850075285781537
787551948,0.1,0.8,1.42,0.12,0.0,1.0,1.1231873621102273,0.0001200829394267174,11.752204447329763,1.085090418949205
787552633,0.1,0.8,1.42,0.12,0.0,1.0,1.2552594087359397,6.901947317946336e-5,11.814406937072969,1.0846424205062766
787552828,0.1,0.8,1.42,0.12,0.0,1.0,1.0409342898817944,0.00017595569897567602,11.806105184852768,1.0847019388987826
787553660,0.1,0.8,1.42,0.12,0.0,1.0,1.2321101532076388,7.571401685779297e-5,11.799428681969552,1.0847498660276729
787553708,0.1,0.8,1.42,0.12,0.0,1.0,1.242474960824932,7.266735401216073e-5,11.824071197012973,1.084573239059371
787554129,0.1,0.8,1.42,0.12,0.0,1.0,1.1261129108383294,0.00011862707542811956,11.776488302729838,1.084914957183645
78755425x,0.1,0.8,1.42,0.12,0.0,1.0,1.2066945858281026,8.409157560561517e-5,11.821399912152964,1.0845923500965358
787554671,0.1,0.8,1.42,0.12,0.0,1.0,0.9429434785498879,0.00028814577914808927,11.772820927550116,1.0849414092131355
787554823,0.1,0.8,1.42,0.12,0.0,1.0,1.062523225331884,0.00015870965180489458,11.790500021943958,1.084814045048034
787554831,0.1,0.8,1.42,0.12,0.0,1.0,1.0588112276280737,0.0001615603782175997,11.799677769733231,1.0847480769826656
78755484x,0.1,0.8,1.42,0.12,0.0,1.0,1.0122501457008886,0.00020222385418860092,11.788842130560717,1.0848259726379452
787556458,0.1,0.8,1.42,0.12,0.0,1.0,1.0636698611028512,0.00015783662913561677,11.786790322442375,1.084840738881727
787558015,0.1,0.8,1.42,0.12,0.0,1.0,1.2210136189002476,7.924267850975488e-5,11.809014407823186,1.08468107205776
787558410,0.1,0.8,1.42,0.12,0.0,1.0,1.0752964338198612,0.00014960412508803285,11.810610443370393,1.0846696286186737
787558736,0.1,0.8,1.42,0.12,0.0,1.0,1.2201872696020697,7.949285245260025e-5,11.801971944265869,1.0847316028814882
787558912,0.1,0.8,1.42,0.12,0.0,1.0,0.9046175069712017,0.0003521109924740253,11.566124961831235,1.0864593805877119
787559210,0.1,0.8,1.42,0.12,0.0,1.0,1.0625828811996132,0.0001587440045508682,11.805512936685831,1.0847061881481221
787559958,0.1,0.8,1.42,0.12,0.0,1.0,1.2204917492733727,7.94548566974794e-5,11.825266422091829,1.0845646909173912
787560481,0.1,0.8,1.42,0.12,0.0,1.0,0.9021514501447524,0.00035927874622046426,11.758172627751113,1.0850472289920157
787561273,0.1,0.8,1.42,0.12,0.0,1.0,1.2158022670332584,8.098498404097872e-5,11.819999523782235,1.084602372274886
787561388,0.1,0.8,1.42,0.12,0.0,1.0,1.1940073302569842,8.848740027213764e-5,11.764228488269351,1.0850034493122218
787561580,0.1,0.8,1.42,0.12,0.0,1.0,1.0569106543555284,0.00016284859413053258,11.768309263098521,1.0849739735456874
787561716,0.1,0.8,1.42,0.12,0.0,1.0,1.14243839329299,0.00011052021672526288,11.812079450660141,1.0846590986944398
787561732,0.1,0.8,1.42,0.12,0.0,1.0,1.040623226467723,0.00017623471128751965,11.808829095875847,1.0846824009290847
787562671,0.1,0.8,1.42,0.12,0.0,1.0,1.0540871153603504,0.0001652534428700518,11.807019241149343,1.0846953815841038
787562778,0.1,0.8,1.42,0.12,0.0,1.0,1.0539035557919894,0.00016529631654201788,11.788557592530928,1.0848280200652867
787563455,0.1,0.8,1.42,0.12,0.0,1.0,1.0161895921673751,0.00019013718918636975,10.635755302240028,1.094022471520136
787563623,0.1,0.8,1.42,0.12,0.0,1.0,1.0549464501663552,0.00016428418114406568,11.75258209151362,1.0850876847498974
787564597,0.1,0.8,1.42,0.12,0.0,1.0,0.9327954245063661,0.0003038142406504982,11.73826606526737,1.0851914579580815
78756460x,0.1,0.8,1.42,0.12,0.0,1.0,0.9331448401892974,0.00028884086951264364,10.437776882852692,1.0958058417250527
787564773,0.1,0.8,1.42,0.12,0.0,1.0,1.0232025077509246,0.00019152389660641154,11.77215477770523,1.084946215784884
78756479x,0.1,0.8,1.42,0.12,0.0,1.0,1.1315249186851843,0.00011587737169268796,11.792149671353172,1.0848021800833578
787565290,0.1,0.8,1.42,0.12,0.0,1.0,1.0415216080050058,0.00017543626096575715,11.801989758828725,1.0847314749830155
787565602,0.1,0.8,1.42,0.12,0.0,1.0,0.9395889489310211,0.0002923729641893196,11.675689019280023,1.0856480502648456
787565610,0.1,0.8,1.42,0.12,0.0,1.0,1.0273534831122884,0.00018772464596681376,11.778378170386654,1.0849013323849808
787565725,0.1,0.8,1.42,0.12,0.0,1.0,1.0833019512057147,0.00014405627699847344,11.789410820631769,1.0848218808568426
78756639x,0.1,0.8,1.42,0.12,0.0,1.0,0.9491626606261115,0.0002786838177805967,11.757218826934773,1.0850541284227089
787566840,0.1,0.8,1.42,0.12,0.0,1.0,0.6834907191197528,0.0005631084857344966,3.235497446646853,1.3090714848303657
787567595,0.1,0.8,1.42,0.12,0.0,1.0,1.0722955219374504,0.00015168205085029805,11.80518206304882,1.0847085622787709
787567624,0.1,0.8,1.42,0.12,0.0,1.0,1.0527441817285152,0.00016630738370658477,11.806513745936046,1.0846990078120404
787567907,0.1,0.8,1.42,0.12,0.0,1.0,1.262517754300857,6.708203589522424e-5,11.825197796011572,1.0845651816781687
787568539,0.1,0.8,1.42,0.12,0.0,1.0,1.2155302527649825,8.099036815717081e-5,11.788190310128828,1.0848306630357643
787568926,0.1,0.8,1.42,0.12,0.0,1.0,1.0794842139874479,0.0001466974289568643,11.804996020253002,1.0847098972574298
787569013,0.1,0.8,1.42,0.12,0.0,1.0,1.107772647683401,0.00012893616424298495,11.813630860448308,1.0846479809478364
787569101,0.1,0.8,1.42,0.12,0.0,1.0,1.1317837936993964,0.00011574382640885379,11.791867737311327,1.0848042076350501
787569638,0.1,0.8,1.42,0.12,0.0,1.0,1.0429789427916674,0.0001742185974552428,11.802785067670994,1.0847257655092863
787570399,0.1,0.8,1.42,0.12,0.0,1.0,1.0439601317484897,0.00017338276010648885,11.799533736369588,1.0847491114769823
787570663,0.1,0.8,1.42,0.12,0.0,1.0,1.056184641025367,0.00016363826510163896,11.810576228108076,1.0846698739067526
787570989,0.1,0.8,1.42,0.12,0.0,1.0,1.182691940310511,9.295075405958541e-5,11.812457671856768,1.0846563880082725
787571199,0.1,0.8,1.42,0.12,0.0,1.0,0.9540427896448347,0.0002718726726695974,11.784206060423045,1.0848593443523085
787571244,0.1,0.8,1.42,0.12,0.0,1.0,1.0589497190370607,0.0001614360523248947,11.796178560393745,1.0847732165870692
787572159,0.1,0.8,1.42,0.12,0.0,1.0,1.235829128292141,7.464096258934716e-5,11.823498235930714,1.0845773374381769
787572183,0.1,0.8,1.42,0.12,0.0,1.0,0.7706845263541062,0.0006054435573488513,6.932142343390679,1.1442555490732862
787572538,0.1,0.8,1.42,0.12,0.0,1.0,1.1851393120984173,9.198598217923036e-5,11.809500958689814,1.084677583201699
787573581,0.1,0.8,1.42,0.12,0.0,1.0,0.9535480422145192,0.00027250489183656295,11.776050743795977,1.084918112341426
787574250,0.1,0.8,1.42,0.12,0.0,1.0,1.1305192754353588,0.00011635349040948763,11.781740089167794,1.0848771057952133
787575165,0.1,0.8,1.42,0.12,0.0,1.0,0.9331448401892974,0.00028884086951264364,10.437776882852692,1.0958058417250527
787575173,0.1,0.8,1.42,0.12,0.0,1.0,1.0989527190324537,0.0001341846560586769,11.811537262914134,1.084662984820765
787575376,0.1,0.8,1.42,0.12,0.0,1.0,0.927265943313588,0.0003067649424983858,11.166389169142994,1.0895544642813795
787575675,0.1,0.8,1.42,0.12,0.0,1.0,1.1117938440731259,0.00012658405830961054,11.804742583698882,1.0847117158980575
787575886,0.1,0.8,1.42,0.12,0.0,1.0,1.2104269075517498,8.280469030212353e-5,11.821991391372837,1.0845881177624401
787575915,0.1,0.8,1.42,0.12,0.0,1.0,1.056405218608283,0.00016316550202527788,11.754874572174165,1.0850710906237293
787576803,0.1,0.8,1.42,0.12,0.0,1.0,1.1221143515969219,0.0001209157432312237,11.816454800511478,1.0846277514603377
787577726,0.1,0.8,1.42,0.12,0.0,1.0,1.2204341075564273,7.942681678517547e-5,11.807423102789937,1.084692484659393
787578833,0.1,0.8,1.42,0.12,0.0,1.0,1.226511981663539,7.75109568724191e-5,11.820196928216673,1.084600959364124
787578913,0.1,0.8,1.42,0.12,0.0,1.0,1.2255201468314865,7.783270176857653e-5,11.823150131571142,1.0845798276154608
787579449,0.1,0.8,1.42,0.12,0.0,1.0,1.2057571579689557,8.410015653602278e-5,11.707761208150561,1.085413426377695
787579553,0.1,0.8,1.42,0.12,0.0,1.0,0.9046175069712017,0.0003521109924740253,11.566124961831235,1.0864593805877119
787580271,0.1,0.8,1.42,0.12,0.0,1.0,0.880367742608955,0.0003946767744662623,10.965635394457653,1.091193985941337
787580335,0.1,0.8,1.42,0.12,0.0,1.0,1.0670020328367513,0.0001555041713026675,11.809473515295016,1.0846777799793406
787580343,0.1,0.8,1.42,0.12,0.0,1.0,0.9631586713017184,0.0002578590846793558,11.624443257073642,1.0860256253039462
787580431,0.1,0.8,1.42,0.12,0.0,1.0,1.051094143518669,0.00016756546755401232,11.797247615358392,1.0847655345216403
787580503,0.1,0.8,1.42,0.12,0.0,1.0,0.8534717479585496,0.00046697041899706126,11.319006352822113,1.0883469775375358
787580749,0.1,0.8,1.42,0.12,0.0,1.0,1.1287281332247618,0.00011735899527536865,11.80215304789042,1.084730302678014
787581418,0.1,0.8,1.42,0.12,0.0,1.0,1.2074588833993014,8.366061624518991e-5,11.76190634653678,1.085020231460561
787581434,0.1,0.8,1.42,0.12,0.0,1.0,1.219585312164615,7.974997323057798e-5,11.825041871256767,1.0845662967528857
787581688,0.1,0.8,1.42,0.12,0.0,1.0,1.0700577127795048,0.00015317949281272374,11.786413421147405,1.0848434518855228
78758204x,0.1,0.8,1.42,0.12,0.0,1.0,0.8900060197030499,0.00038388478328175144,11.71252968403036,1.085378652347278
787582234,0.1,0.8,1.42,0.12,0.0,1.0,1.2124439966281533,8.204075794688925e-5,11.793459460676695,1.0847927618977562
787582437,0.1,0.8,1.42,0.12,0.0,1.0,1.0993387385303262,0.0001339538267303473,11.812574831410819,1.0846555483687519
787582453,0.1,0.8,1.42,0.12,0.0,1.0,0.9013592733661739,0.0003608191913051504,11.754753989396887,1.0850719633011485
787583018,0.1,0.8,1.42,0.12,0.0,1.0,0.908676094577152,0.00034638297184468297,11.74252892616594,1.0851605311162313
787583886,0.1,0.8,1.42,0.12,0.0,1.0,1.0647001347188878,0.00015713528314817305,11.798475096548117,1.0847567157464757
787584985,0.1,0.8,1.42,0.12,0.0,1.0,1.2175184480008512,8.042605349160449e-5,11.823857325369255,1.0845747688323675
787586075,0.1,0.8,1.42,0.12,0.0,1.0,1.1199063719581215,0.00012206918848563498,11.8057377678405,1.084704574984213
787586315,0.1,0.8,1.42,0.12,0.0,1.0,1.1364805880211621,0.00011337883775332114,11.793738060120539,1.0847907588673187
787587430,0.1,0.8,1.42,0.12,0.0,1.0,1.2273627332056418,7.721712826471107e-5,11.810172372397028,1.0846727692423204
787587502,0.1,0.8,1.42,0.12,0.0,1.0,1.186019235085952,9.135094389142146e-5,11.712946867665467,1.0853756113895283
787592205,0.1,0.8,1.42,0.12,0.0,1.0,1.0182313036111672,0.0001963834909152188,11.793396705514095,1.0847932130980078
787592264,0.1,0.8,1.42,0.12,0.0,1.0,1.0532941972127094,0.0001656345828941906,11.76305822732687,1.0850119059750032
787592774,0.1,0.8,1.42,0.12,0.0,1.0,1.069263849541272,0.00015384638003447775,11.805533553738133,1.0847060402181787
787593101,0.1,0.8,1.42,0.12,0.0,1.0,0.9207443168940235,0.00032405739845648584,11.722930736878524,1.085302900993363
787594040,0.1,0.8,1.42,0.12,0.0,1.0,0.9408032094618535,0.00028972339362913366,11.59786662793422,1.0862227538978104
787594403,0.1,0.8,1.42,0.12,0.0,1.0,1.2233372940176457,7.853526928659855e-5,11.825345152787323,1.0845641279032174
787596206,0.1,0.8,1.42,0.12,0.0,1.0,1.2141745078033093,8.15431659845092e-5,11.825157001000887,1.0845654734153094
787596644,0.1,0.8,1.42,0.12,0.0,1.0,1.2040243957468775,8.503341231804567e-5,11.823265909352806,1.0845789993785853
787597313,0.1,0.8,1.42,0.12,0.0,1.0,1.2427833548892349,7.25799243137543e-5,11.82519397105821,1.0845652090314517
787597479,0.1,0.8,1.42,0.12,0.0,1.0,0.8842052970580216,0.0003714065365211613,10.025722481227234,1.099743435136217
787597970,0.1,0.8,1.42,0.12,0.0,1.0,1.2307550997873176,7.619627162601825e-5,11.825074588080797,1.0845660627805223
78759805x,0.1,0.8,1.42,0.12,0.0,1.0,1.0177969118373504,0.00019314037503490866,11.251558305455072,1.0888765780572076
787598156,0.1,0.8,1.42,0.12,0.0,1.0,0.8983853638418052,0.0003650238384743818,11.608443213625574,1.0861441953582747
78759864x,0.1,0.8,1.42,0.12,0.0,1.0,0.903545289816848,0.0003563263072042466,11.742216813244525,1.0851627947179496
787598770,0.1,0.8,1.42,0.12,0.0,1.0,1.2442245733790347,7.215607394777403e-5,11.823316636955127,1.0845786364948042
78759952x,0.1,0.8,1.42,0.12,0.0,1.0,1.2177115105713494,8.035170909165545e-5,11.81985506675189,1.0846034062475862
787599554,0.1,0.8,1.42,0.12,0.0,1.0,1.0754625989748166,0.0001494940599736222,11.811718327110986,1.0846616870049075
787599650,0.1,0.8,1.42,0.12,0.0,1.0,1.1642813095293458,0.00010038187806568665,11.766202688362947,1.0849891869523056
787599685,0.1,0.8,1.42,0.12,0.0,1.0,0.9331448401892974,0.00028884086951264364,10.437776882852692,1.0958058417250527
787599749,0.1,0.8,1.42,0.12,0.0,1.0,1.1733747872626603,9.618269728286123e-5,11.652153016897206,1.0858210494275062
790800642,0.1,0.8,1.42,0.12,0.0,1.0,1.031154111074603,0.00018440983551361588,11.797898703836688,1.0847608565815876
790800650,0.1,0.8,1.42,0.12,0.0,1.0,1.2271268185187707,7.732873295597414e-5,11.824808564166489,1.0845679652717903
