id,alpha,theta,sigma,eta,n_origins,pearson_correlation,covariance_population,epsilon_weighted,epsilon_origin_mean,epsilon_composition_gap,omega_max,epsilon_origin_sd,amenity,productivity,employment,wage,markdown
743979627,0.8,1.42,0.12,0.4,128,-0.8871494640250153,-0.0027217069446732627,11.461114284964873,11.809492773883056,-0.3483784889181827,0.5575913817580667,0.062349428577089944,-0.07703418714917472,1.8626556525611069,0.00047414290080955264,1.2067951563712296,1.0872515512136405
743979790,0.8,1.42,0.12,0.4,128,-0.7302110807438732,-0.0004488333278450524,11.716824059293591,11.774274725257758,-0.0574506659641667,0.06764326239526604,0.058528808425888694,-0.7019460918176463,1.3297737767531932,0.00014061177368029863,1.100569677357932,1.0853473599107957
743979942,0.8,1.42,0.12,0.4,128,-0.9574598305376737,-0.001310996653886319,11.655518493897087,11.823326065594536,-0.1678075716974483,0.32445216702586627,0.041341197915387894,-0.5510038703132778,1.231182256937245,7.255567521624399e-5,1.162659636696559,1.0857962689968368
74398053x,0.8,1.42,0.12,0.4,128,-0.8366289833773823,-0.00013222185883361468,11.811173043092449,11.82809744102315,-0.016924397930701218,0.12224658187606124,0.010092539451162265,0.07837025473887707,0.6945938458543339,3.430927277539849e-5,0.7627208765505357,1.0846655955637559
743980812,0.8,1.42,0.12,0.4,128,-0.999997693692372,-0.004647932714014739,11.23352634037291,11.828461727766797,-0.5949353873938872,0.9857619212539054,0.05377089919001504,-0.28529953805420194,0.9611641345257805,5.5682262379004353e-5,0.9541826141171823,1.089019242017178
743982201,0.8,1.42,0.12,0.4,128,-0.810432149359926,-0.0006033017900173955,11.753070506414211,11.830293135536435,-0.07722262912222355,0.40405050181398317,0.01622194564565598,0.18263603952508642,0.6023834655497687,2.699746054421388e-5,0.6936779832110018,1.0850841488149205
743982463,0.8,1.42,0.12,0.4,128,-0.9205416736092681,-0.004870791473453279,11.195794225786692,11.819255534388711,-0.6234613086020193,0.48165450196956655,0.0997847964992999,-0.9376317794220107,0.7886781884424063,3.0372143113657284e-5,0.8836136830689015,1.089319255055327
743982682,0.8,1.42,0.12,0.4,128,-0.7890853966376198,-0.010644840451508472,10.367663796349364,11.730203374142448,-1.3625395777930844,0.45996590538669524,0.3113055033566575,1.4686168709780543,0.3629700794123208,0.0010686494799273512,0.19821034872723498,1.0964537449943272
743982826,0.8,1.42,0.12,0.4,128,-0.9354552053049174,-0.00016487741369242896,11.810954277459384,11.832058586412016,-0.021104308952631712,0.28914460957486243,0.004925567386326626,-0.5799152454144403,0.7509536038272686,8.999153515215446e-6,1.077678332051169,1.0846671637624108
743983319,0.8,1.42,0.12,0.4,128,-0.9999766512930417,-0.001443304030722848,11.646961315287308,11.831704231219835,-0.18474291593252623,0.9381686295665672,0.017546618337861534,-1.6837597438103122,1.3086728174766418,6.749365136442435e-6,1.9870912454815348,1.0858593046657965
743983386,0.8,1.42,0.12,0.4,128,-0.9999999854126602,-0.0018715364727748163,11.591888497512254,11.83144516602743,-0.23955666851517599,0.999449220569639,0.02135259548403456,-0.11747838162594017,0.48067047231774307,1.9123201219693044e-5,0.5923951865276118,1.0862672204114636
743983474,0.8,1.42,0.12,0.4,128,-0.9905583375152134,-0.004891654551546252,11.183865125027504,11.809996907625422,-0.626131782597918,0.3206962352749233,0.12892393386973808,-0.011908758666819072,1.0249571170396847,0.00010742739508366855,0.8918717230768294,1.089414526089212
74398379x,0.8,1.42,0.12,0.4,128,-0.9901564760847498,-0.02583075198775336,8.471538042909211,11.777874297341642,-3.3063362544324306,0.7344662451036996,0.4041899755843713,-0.5509666475028282,0.4523476151316713,9.336621772235962e-5,0.39444729254161653,1.1180423194625222
743984207,0.8,1.42,0.12,0.4,128,-0.8779677845174577,-0.0005177425473161046,11.75067551975236,11.81694656580882,-0.06627104605646039,0.16421111429521934,0.03215190771715523,-0.7910326372247292,0.7752720674536844,2.4185225073202442e-5,0.9126129358292575,1.0851014904053
743984215,0.8,1.42,0.12,0.4,128,-0.9256672796013038,-0.00014756506935086514,11.813325676467757,11.83221400534467,-0.01888832887691194,0.23206698772117215,0.005473500869736335,-1.0949185912424215,0.87213964810731,5.624470946967744e-6,1.374968906410112,1.0846501677332072
743985031,0.8,1.42,0.12,0.4,128,-0.9734967000662493,-0.004183060452465531,11.225533314993713,11.760965052909297,-0.5354317379155837,0.2554738110677434,0.17673565528811513,-1.00645081890365,1.7536751081467785,0.0001512982684807835,1.4253922259538327,1.0890826272515999
743985269,0.8,1.42,0.12,0.4,128,-0.7967816983448391,-0.00011748975416561979,11.814179329376037,11.829218017909238,-0.015038688533200784,0.21559869726354802,0.006828557919852588,-0.1655904554495622,0.8992087867428704,3.09345902092007e-5,1.0080853421646037,1.0846440511964714
743985277,0.8,1.42,0.12,0.4,128,-0.8285258136223153,-0.0003330459869971076,11.76833367274691,11.810963559082541,-0.042629886335630474,0.07854243620261593,0.03242252955766773,1.163614507669821,1.3773715223024472,0.0004786424776160393,0.8925703832577453,1.0849737972943272
743985349,0.8,1.42,0.12,0.4,128,-0.9999901674215745,-0.0012423036360817926,11.67292303907848,11.831937904496952,-0.15901486541847198,0.9451546494273166,0.014992674990653735,0.560832120352456,0.13051583779944867,6.749365136179316e-6,0.19821034872723498,1.0856683451653208
743986034,0.8,1.42,0.12,0.4,128,-0.8492862679139136,-0.00038468961602676396,11.781722357552766,11.830962628404192,-0.049240270851425905,0.3452851408765427,0.01123326197177969,-0.2557809919259184,0.7486536129809185,1.4623624461960937e-5,0.9747700890251946,1.0848772335361427
743986464,0.8,1.42,0.12,0.4,128,-0.9007788531992753,-0.00038034469191893964,11.78272838550885,11.831412506074471,-0.048684120565621214,0.3259655239887242,0.010272882750130507,0.9714248638155398,0.3500492610079858,2.1372989598990702e-5,0.4224655362491201,1.0848699865839107
743986480,0.8,1.42,0.12,0.4,128,-0.9611058149492568,-0.00024531889195572647,11.800405533520832,11.831806351691164,-0.031400818170331135,0.39182053692873825,0.0068943783609619926,0.05466696262830674,0.5382824726334235,1.349873027298234e-5,0.7122586441084359,1.0847428503333507
743986616,0.8,1.42,0.12,0.4,128,-0.9689257229299447,-0.0003324123692884849,11.78714722108022,11.829696004349149,-0.04254878326892886,0.30963924012249117,0.01198942717483131,0.35791934763561944,0.7100065081945968,3.205948439658002e-5,0.7901670864759471,1.0848381700206131
743986755,0.8,1.42,0.12,0.4,128,-0.9998038810479555,-0.006742100336723084,10.96285373307057,11.825842576171118,-0.8629888431005472,0.9685206418067461,0.07939938055274183,0.11227074297130162,0.6678062466686479,9.6740900293499e-5,0.5924205968628922,1.0912171250614608
743986894,0.8,1.42,0.12,0.4,128,-0.9690551628098486,-0.00044462929814942934,11.775498484188953,11.832411034352083,-0.056912550163129794,0.8143100991241261,0.006393609497422125,0.5335137158382699,0.43077337663792126,1.6873412840318242e-5,0.5450327314713285,1.0849220949196086
743986966,0.8,1.42,0.12,0.4,128,-0.9903676655317473,-0.001139305450863681,11.682070943202064,11.827902040912612,-0.14583109771054836,0.5566762042046048,0.023501429325755867,-0.09508694854980183,1.0428390838246675,6.186918041771293e-5,1.0168688834996402,1.0856012606721852
743987088,0.8,1.42,0.12,0.4,128,-0.9031093447204045,-0.000808145815341657,11.726398497611711,11.82984116197545,-0.1034426643637385,0.5522141510115282,0.01718792725666226,0.21197035823652224,1.5568324070824666,0.00010686494799493815,1.3612779453443369,1.0852776750000153
743987221,0.8,1.42,0.12,0.4,128,-0.9328587125311595,-0.001117321656143373,11.678751618890587,11.821768790876943,-0.14301717198635622,0.21439546701182044,0.0392647438812075,-1.0131506335861855,2.1385871571088457,7.874259325811977e-5,1.9870912454815348,1.0856255901857252
743987248,0.8,1.42,0.12,0.4,128,-0.8000671797447814,-8.702215008556085e-6,11.832015123904823,11.833129007425923,-0.0011138835210999787,0.17345888294856712,0.00048751859397589125,-0.14592230600929737,0.49054942626456616,2.249788379131564e-6,0.9290330448716974,1.0845164572161212
743987766,0.8,1.42,0.12,0.4,128,-0.8910254207395623,-9.156719512751895e-5,11.816812388443394,11.828532989419713,-0.011720600976319773,0.08615172219727872,0.008142454199109,0.29044401996594027,0.9063843024533773,4.274597919553682e-5,0.9525033347211938,1.0846251905444466
743988259,0.8,1.42,0.12,0.4,128,-0.9033413141647757,-0.00017574224697474892,11.808520062626755,11.831015070239523,-0.022495007612768347,0.2566406505395276,0.006611673857686815,0.42679767695853577,1.1988053812251045,7.030588683894104e-5,1.140406633034244,1.0846846170982034
743988283,0.8,1.42,0.12,0.4,128,-0.8058005876463569,-0.0002938266702960312,11.785402154573264,11.823011968371159,-0.03760981379789463,0.29183996153397507,0.01363768183975701,0.14126978233020315,0.5837178455642212,5.849449785000674e-5,0.5760004878204523,1.0848507320229166
74398854x,0.8,1.42,0.12,0.4,128,-0.9999999996056615,-0.01235015121518519,10.240059269513573,11.820878625057281,-1.5808193555437082,0.9996539589613259,0.1408753479376779,-0.14143113999662213,0.7590038834729891,7.030588683846726e-5,0.7134974068133021,1.0976556847651433
743989163,0.8,1.42,0.12,0.4,128,-0.9969396462211823,-0.0006833181836030199,11.744768987388206,11.832233714889396,-0.08746472750119061,0.8297926063413927,0.009371943707103052,-0.20589758914779901,0.6626403615140493,1.2373836083990955e-5,0.8918717230768294,1.0851442885827574
743989278,0.8,1.42,0.12,0.4,128,-0.9861176833366292,-0.00045212622990768606,11.77358149050714,11.831453647935323,-0.05787215742818219,0.6878001871984973,0.0076153248783997485,-0.39693984774268914,0.954719830848112,2.30603308829228e-5,1.1347798562804645,1.0849359220731842
743989323,0.8,1.42,0.12,0.4,128,-0.9841002331893247,-0.0017094834210667233,11.60933270555027,11.828146583446808,-0.21881387789653672,0.5392778654176618,0.03441392725417889,-0.4364513355372791,0.8874681300449632,3.768395534483791e-5,0.9551014263242648,1.0861375951024224
74398934x,0.8,1.42,0.12,0.4,128,-0.9868262772936665,-0.00041053564256194263,11.779029350448564,11.831577912696494,-0.05254856224792981,0.5001387183108204,0.00910572089601955,0.046941170655144644,0.9177343692602401,2.2497883788722803e-5,1.0962589929486029,1.08489663878475
743989526,0.8,1.42,0.12,0.4,128,-0.9416386806633905,-0.00036430705380423713,11.783900388914407,11.830531691801347,-0.04663130288694006,0.44213173997321426,0.009111692467636443,0.6342112295056551,0.6451088639568118,4.7808003050103864e-5,0.662783126526692,1.0848615455830517
743990287,0.8,1.42,0.12,0.4,128,-0.7364018434193873,-0.00012383724677063982,11.812158211512571,11.828009379099209,-0.015851167586637516,0.11333873378793986,0.010370047153124149,0.15709008401753963,1.0999083588400946,4.9495344335689586e-5,1.122440852634877,1.0846585342063368
743990930,0.8,1.42,0.12,0.4,128,-0.6595736585683337,-3.754132423000006e-5,11.82370375278511,11.828509042286553,-0.0048052895014425445,0.12310626719618017,0.004263057513963538,-0.12175863318585374,0.6002384962029991,2.249788378925128e-5,0.7172134822891117,1.0845758673346706
743992207,0.8,1.42,0.12,0.4,128,-0.7219596231627359,-5.0396902333516896e-5,11.81852479415415,11.824975597652838,-0.006450803498687208,0.06406631683191726,0.00745509845097164,-0.45575423329968967,1.0042812794338043,3.4871719873605874e-5,1.0992558531605643,1.0846129290598632
743992522,0.8,1.42,0.12,0.4,128,-0.9731774297331696,-0.0007939045722343655,11.729911184313673,11.831530969559665,-0.10161978524599213,0.6827237720927841,0.012852570522533082,-0.8620163826636036,0.9624580428064914,1.5748518651253603e-5,1.2342868001178815,1.0852521374021393
743992637,0.8,1.42,0.12,0.4,128,-0.8697907803658574,-0.0003817756737500498,11.778890093179665,11.82775737941967,-0.04886728624000547,0.16797144790111312,0.017696077444944752,-0.04841779224652764,0.7120322995707715,4.4995767576491474e-5,0.7404393084109042,1.0848976424849257
743993656,0.8,1.42,0.12,0.4,128,-0.9999999999999999,-0.0018986072254245567,11.588398051590369,11.83141977644471,-0.2430217248543407,0.9999999999994608,0.021649424834047356,-2.325232608682372,0.47191773775518914,2.249788378839509e-5,0.5629940110163293,1.0862932042503288
743993736,0.8,1.42,0.12,0.4,128,-0.995479585820331,-0.01421060801173144,9.994444709782877,11.813402535284503,-1.8189578255016254,0.7933494303183546,0.20232022959417792,0.8811891325121752,0.2044586994455548,5.961939207031982e-5,0.19821034872723498,1.1000555837805746
743993920,0.8,1.42,0.12,0.4,128,-0.8606403892141641,-9.589148152377426e-5,11.820570113526555,11.832844223161603,-0.012274109635047381,0.5174324484195018,0.0022392406719151884,-0.65237939366677,1.366810926523702,8.436706420728558e-6,1.9870912454815348,1.0845982884408998
74399435x,0.8,1.42,0.12,0.4,128,-0.85415965447583,-0.000863339028797854,11.718769299984356,11.829276695670476,-0.11050739568612045,0.5666523355222527,0.019635534430604933,-0.24144901349529527,0.8919712924648259,4.3870873384593175e-5,0.9318916189912404,1.0853331927953676
743994608,0.8,1.42,0.12,0.4,128,-0.8605019353269319,-1.2594702151593704e-5,11.830827933238456,11.832440055113864,-0.0016121218754072686,0.12158956156855587,0.0011124458350188894,0.6557776909249731,0.9600630358673041,2.3622777978581166e-5,1.136074684746019,1.084524938207454
743994819,0.8,1.42,0.12,0.4,128,-0.9529914717328776,-0.0010169326805040835,11.68676466311711,11.816932046221636,-0.13016738310452602,0.23616035057033358,0.04622506126628917,1.21461934980157,1.1347148410941024,0.000451082569962451,0.7436897758184948,1.085566880896982
743995213,0.8,1.42,0.12,0.4,128,-0.8794456593996688,-0.0001709527810459071,11.803540800415217,11.825422756389091,-0.021881955973874767,0.16158012965561475,0.011174516569392034,0.9422161717606312,1.2525727478019064,0.00022272904950714387,0.946112263280307,1.0847203408628725
74399523x,0.8,1.42,0.12,0.4,128,-0.9546868099186485,-0.00017557063596952468,11.808857947243787,11.831330988647888,-0.022473041404101224,0.4880030459948425,0.004291950673934946,0.6407303958781768,1.2388733701364527,8.15548287338574e-5,1.1440561525691102,1.0846821940332851
743995248,0.8,1.42,0.12,0.4,128,-0.9284600903112676,-0.00012381047610793747,11.812065421565148,11.827913162506967,-0.015847740941818955,0.08854257590480526,0.009340863628091525,0.9658835540114799,0.418297437154984,4.162108500967965e-5,0.4419184060190568,1.0846591992433696
743995942,0.8,1.42,0.12,0.4,128,-0.9896903901226349,-0.0010193350113389755,11.700634067954567,11.831108949405953,-0.13047488145138608,0.6042244163390662,0.017932558659397413,0.585517811770772,0.3722178774727767,1.68734128416325e-5,0.4707100878815927,1.0854654537687642
743996072,0.8,1.42,0.12,0.4,128,-0.936278916339294,-0.010451362604012143,10.442269739993236,11.780044153306791,-1.3377744133135554,0.4157791625958568,0.24958282263274595,0.06807454251920919,1.737651989265562,0.0007553664481987647,1.017716603471615,1.0957646206140474
743996291,0.8,1.42,0.12,0.4,128,-0.9993526258070148,-0.012741075809357627,10.17056614660596,11.801423850203738,-1.630857703597778,0.6466615415144079,0.2242261920727829,-0.03905725411815054,1.7732232034033868,0.0002727868409401288,1.270227575264137,1.0983229434414241
743996443,0.8,1.42,0.12,0.4,128,-0.9996195282537172,-0.005129926395502328,11.169549651251808,11.8261802298761,-0.6566305786242914,0.8402601887333745,0.06941611327849923,-1.316989723744351,0.5167649653186945,1.1248941893843073e-5,0.70606511410249,1.0895291243804022
743996945,0.8,1.42,0.12,0.4,128,-0.8423857994165245,-0.0005075542513761158,11.759269635893189,11.824236580069332,-0.06496694417614357,0.1692912566424098,0.02412319613500841,-0.39168558518830626,1.1260097447639152,6.411896879590419e-5,1.0907174134695987,1.0850392950381602
743996996,0.8,1.42,0.12,0.4,128,-0.9848146228793139,-0.003098622246831464,11.420721776605916,11.817345424200342,-0.39662364759442603,0.33919431009442774,0.08213375908089401,1.7387105873983437,0.3762592408385773,0.00033409357425922,0.26138047235799455,1.0875601402048327
743999169,0.8,1.42,0.12,0.4,128,-0.9894847784636247,-0.0004462762756763718,11.770750980238248,11.827874343524824,-0.057123363286576634,0.2973390749318879,0.016713744895970564,0.9341278104371378,1.1503877203454485,0.00015073582138731825,0.939294000512406,1.084956346598351
743999257,0.8,1.42,0.12,0.4,128,-0.9999999978028792,-0.0041458731895405295,11.298479821983904,11.82915159024509,-0.5306717682611861,0.9997192989583871,0.04728791115389021,-0.5991286370670347,1.0016991749894408,6.805609846539481e-5,0.9557523136572617,1.088507482046767
743999273,0.8,1.42,0.12,0.4,128,-0.9999999999265048,-0.07643416255622365,1.9727082765702386,11.756281083766869,-9.78357280719663,0.9999059838165946,0.8716455132112332,-0.66635994740771,1.4072613581052644,0.00032509442072417414,0.709408362901662,1.5069173237000888
743999505,0.8,1.42,0.12,0.4,128,-0.9994162833192602,-0.004068310388044176,11.306562111203409,11.827305840873064,-0.5207437296696558,0.8275214281952172,0.05600773789295429,-0.20788732095416873,0.7031436375212721,5.062023852358206e-5,0.711845770459878,1.0884442140913129
743999628,0.8,1.42,0.12,0.4,128,-0.8137201020895053,-0.0001300812886664411,11.81488089652194,11.831531301471243,-0.01665040494930281,0.2463050494233229,0.0053872569033892185,0.6736492492282401,0.8457429333904487,5.680715656597143e-5,0.8396250967974002,1.0846390250361626
